time_ps,kappa1,kappa2,kappa3,kappa4,kappa5,kappa6,kappa7,kappa8,kappa9,kappa10,kappa11,kappa12,kappa13,kappa14,kappa15,kappa16,kappa17,kappa18,kappa19,kappa20,kappa21,kappa22,kappa23,kappa24,kappa25,kappa26,kappa27,kappa28,kappa29,kappa30,kappa31,kappa32,kappa33,kappa34,kappa35,kappa36,kappa37,kappa38,kappa39,kappa40,kappa41,kappa42,kappa43,kappa44,kappa45,kappa46,kappa47,kappa48,kappa49,kappa50
34.145,16.373910 ,13.175350 ,14.398330 ,12.103700 ,11.246220 ,11.490470 ,7.663649 ,6.526437 ,9.178913 ,19.216270 ,10.549590 ,20.183780 ,6.675113 ,11.481420 ,15.642790 ,17.868630 ,9.583080 ,17.199550 ,18.907270 ,17.153200 ,6.061251 ,13.879850 ,21.729610 ,5.983003 ,5.575104 ,8.019757 ,9.529982 ,12.706770 ,8.936352 ,6.128528 ,12.701160 ,20.510110 ,19.793670 ,10.310370 ,13.305470 ,7.026720 ,10.552360 ,8.260953 ,14.464710 ,8.019757 ,15.776870 ,12.856850 ,16.471970 ,19.912760 ,12.336930 ,17.956100 ,7.663649 ,13.647870 ,17.131390 ,13.616130 
34.15,16.417740 ,13.183690 ,14.409220 ,12.157080 ,11.250870 ,11.518790 ,7.640083 ,6.550084 ,9.166058 ,19.229070 ,10.553260 ,20.192120 ,6.720607 ,11.488180 ,15.621690 ,17.862400 ,9.575334 ,17.218660 ,18.930380 ,17.197580 ,6.079549 ,13.881870 ,21.727970 ,5.997395 ,5.511842 ,7.974925 ,9.529903 ,12.722260 ,8.938670 ,6.166683 ,12.715870 ,20.506650 ,19.798200 ,10.340520 ,13.290000 ,7.032239 ,10.589550 ,8.268940 ,14.489420 ,7.974925 ,15.802450 ,12.883300 ,16.458570 ,19.915410 ,12.365030 ,17.960310 ,7.640083 ,13.622280 ,17.154380 ,13.610250 
34.155,16.409570 ,13.182360 ,14.397840 ,12.124760 ,11.226120 ,11.481960 ,7.619712 ,6.543452 ,9.182365 ,19.226220 ,10.558170 ,20.167790 ,6.686824 ,11.513650 ,15.593570 ,17.829930 ,9.558582 ,17.182940 ,18.944210 ,17.226830 ,6.069771 ,13.870040 ,21.717960 ,5.960353 ,5.510144 ,7.974910 ,9.508121 ,12.721620 ,8.990038 ,6.155982 ,12.718030 ,20.486970 ,19.803010 ,10.345240 ,13.287150 ,7.011310 ,10.595870 ,8.265577 ,14.452430 ,7.974910 ,15.825460 ,12.864290 ,16.456780 ,19.888020 ,12.387890 ,17.910930 ,7.619712 ,13.616800 ,17.148990 ,13.586650 
34.16,16.374450 ,13.165330 ,14.382040 ,12.064610 ,11.198420 ,11.447090 ,7.616426 ,6.516578 ,9.192452 ,19.237100 ,10.544730 ,20.169310 ,6.642385 ,11.507110 ,15.606370 ,17.806520 ,9.561328 ,17.188870 ,18.919620 ,17.190530 ,6.060726 ,13.844540 ,21.692280 ,5.933954 ,5.559969 ,8.004289 ,9.527522 ,12.691990 ,8.986543 ,6.112621 ,12.693180 ,20.481880 ,19.802260 ,10.275370 ,13.300290 ,6.987020 ,10.557650 ,8.270627 ,14.447250 ,8.004289 ,15.793270 ,12.826180 ,16.471230 ,19.874790 ,12.349950 ,17.916030 ,7.616426 ,13.655190 ,17.120940 ,13.596350 
34.165,16.366610 ,13.174400 ,14.350720 ,12.102240 ,11.214870 ,11.466170 ,7.639366 ,6.528984 ,9.171305 ,19.239120 ,10.556320 ,20.206580 ,6.669957 ,11.480180 ,15.624620 ,17.823610 ,9.574513 ,17.203170 ,18.928070 ,17.158200 ,6.088189 ,13.840750 ,21.707520 ,5.973985 ,5.556432 ,7.976183 ,9.543527 ,12.668820 ,8.950520 ,6.127672 ,12.696980 ,20.501520 ,19.802550 ,10.277390 ,13.302160 ,6.999660 ,10.558050 ,8.288758 ,14.483790 ,7.976183 ,15.775440 ,12.839020 ,16.482930 ,19.897260 ,12.305930 ,17.949620 ,7.639366 ,13.659590 ,17.104240 ,13.612160 
34.17,16.383280 ,13.209090 ,14.356750 ,12.154300 ,11.245050 ,11.468790 ,7.660183 ,6.559691 ,9.176055 ,19.209090 ,10.575800 ,20.200150 ,6.688321 ,11.492240 ,15.629690 ,17.867410 ,9.558383 ,17.181740 ,18.938450 ,17.170940 ,6.102022 ,13.854290 ,21.743490 ,5.996150 ,5.525427 ,7.952889 ,9.521811 ,12.690260 ,8.959099 ,6.178841 ,12.719750 ,20.517490 ,19.806890 ,10.352830 ,13.292690 ,7.026071 ,10.606660 ,8.271866 ,14.461260 ,7.952889 ,15.806190 ,12.881270 ,16.480230 ,19.928060 ,12.321670 ,17.938960 ,7.660183 ,13.623600 ,17.110970 ,13.611170 
34.175,16.400610 ,13.211210 ,14.402520 ,12.123980 ,11.226620 ,11.444110 ,7.632135 ,6.551252 ,9.197364 ,19.204220 ,10.550420 ,20.159860 ,6.660642 ,11.518580 ,15.639610 ,17.879960 ,9.522113 ,17.196020 ,18.897190 ,17.188880 ,6.082504 ,13.849010 ,21.730970 ,5.958345 ,5.535800 ,7.985237 ,9.528086 ,12.720490 ,8.964238 ,6.170961 ,12.715610 ,20.503660 ,19.810090 ,10.332540 ,13.285980 ,7.015598 ,10.614230 ,8.235435 ,14.428610 ,7.985237 ,15.822820 ,12.878720 ,16.467080 ,19.929290 ,12.353130 ,17.930680 ,7.632135 ,13.623050 ,17.123190 ,13.611010 
34.18,16.396080 ,13.188210 ,14.389450 ,12.092790 ,11.192530 ,11.445290 ,7.593817 ,6.532121 ,9.181482 ,19.233470 ,10.531670 ,20.165670 ,6.662728 ,11.500790 ,15.630250 ,17.842060 ,9.521454 ,17.224890 ,18.892840 ,17.197340 ,6.080760 ,13.830350 ,21.704990 ,5.941968 ,5.545757 ,7.986433 ,9.555398 ,12.705230 ,8.940047 ,6.123621 ,12.707460 ,20.482050 ,19.804630 ,10.264400 ,13.275410 ,6.979601 ,10.577880 ,8.242383 ,14.466750 ,7.986433 ,15.807980 ,12.844210 ,16.457600 ,19.898740 ,12.344500 ,17.943430 ,7.593817 ,13.636640 ,17.118020 ,13.606140 
34.185,16.363570 ,13.200870 ,14.319560 ,12.107780 ,11.199840 ,11.443190 ,7.607923 ,6.537840 ,9.165534 ,19.221730 ,10.572340 ,20.189720 ,6.680138 ,11.476780 ,15.604820 ,17.830420 ,9.549819 ,17.181820 ,18.948390 ,17.199510 ,6.098094 ,13.825370 ,21.725680 ,5.956285 ,5.542206 ,7.954471 ,9.534155 ,12.673130 ,8.943210 ,6.108087 ,12.725580 ,20.487730 ,19.795350 ,10.291640 ,13.267820 ,6.970175 ,10.562280 ,8.263405 ,14.482040 ,7.954471 ,15.804160 ,12.837830 ,16.465580 ,19.884880 ,12.316100 ,17.928630 ,7.607923 ,13.624120 ,17.092920 ,13.595830 
34.19,16.348780 ,13.240410 ,14.317210 ,12.108710 ,11.219640 ,11.418510 ,7.635263 ,6.542365 ,9.190373 ,19.182770 ,10.595070 ,20.174730 ,6.657713 ,11.485010 ,15.623140 ,17.873960 ,9.555520 ,17.152240 ,18.943070 ,17.186610 ,6.098302 ,13.833290 ,21.748080 ,5.949780 ,5.561766 ,7.973491 ,9.515603 ,12.681490 ,8.955190 ,6.117732 ,12.734690 ,20.515880 ,19.794730 ,10.331350 ,13.276960 ,6.987573 ,10.564960 ,8.248271 ,14.435280 ,7.973491 ,15.805830 ,12.860390 ,16.478460 ,19.909680 ,12.299880 ,17.925220 ,7.635263 ,13.622110 ,17.079410 ,13.617290 
34.195,16.382780 ,13.256260 ,14.375250 ,12.110690 ,11.209450 ,11.436440 ,7.614624 ,6.540155 ,9.194557 ,19.192050 ,10.559510 ,20.165470 ,6.653018 ,11.486980 ,15.670320 ,17.900970 ,9.533836 ,17.213990 ,18.891410 ,17.181490 ,6.098216 ,13.841490 ,21.736290 ,5.948733 ,5.557648 ,7.987792 ,9.546714 ,12.717020 ,8.926819 ,6.126705 ,12.731860 ,20.526140 ,19.804490 ,10.305260 ,13.281660 ,7.000367 ,10.572060 ,8.236989 ,14.439600 ,7.987792 ,15.809560 ,12.876300 ,16.467340 ,19.928350 ,12.303130 ,17.965770 ,7.614624 ,13.636560 ,17.093600 ,13.648340 
34.2,16.411120 ,13.251000 ,14.383630 ,12.135530 ,11.186050 ,11.471250 ,7.580652 ,6.548037 ,9.167576 ,19.220710 ,10.540950 ,20.176230 ,6.679785 ,11.475260 ,15.674470 ,17.878520 ,9.518050 ,17.245180 ,18.908550 ,17.216280 ,6.104428 ,13.848510 ,21.731370 ,5.963739 ,5.515817 ,7.946151 ,9.552500 ,12.731550 ,8.920989 ,6.135386 ,12.748820 ,20.505330 ,19.807040 ,10.306200 ,13.269420 ,6.991959 ,10.594610 ,8.253122 ,14.479250 ,7.946151 ,15.839970 ,12.872080 ,16.443930 ,19.902530 ,12.326600 ,17.962110 ,7.580652 ,13.622710 ,17.102800 ,13.634420 
34.205,16.384050 ,13.242110 ,14.357250 ,12.115650 ,11.173460 ,11.441320 ,7.583980 ,6.540478 ,9.176661 ,19.211440 ,10.555800 ,20.168340 ,6.662400 ,11.478260 ,15.659360 ,17.859290 ,9.524416 ,17.194630 ,18.947400 ,17.236220 ,6.083041 ,13.841000 ,21.731850 ,5.939630 ,5.528326 ,7.943250 ,9.513942 ,12.715790 ,8.959764 ,6.119292 ,12.756260 ,20.484210 ,19.790960 ,10.324030 ,13.269410 ,6.970106 ,10.603310 ,8.253035 ,14.459640 ,7.943250 ,15.857240 ,12.847520 ,16.445960 ,19.866820 ,12.336310 ,17.906880 ,7.583980 ,13.614100 ,17.081010 ,13.611790 
34.21,16.354490 ,13.233160 ,14.358560 ,12.081690 ,11.176770 ,11.403470 ,7.601607 ,6.515890 ,9.205354 ,19.197650 ,10.558820 ,20.166240 ,6.639152 ,11.476280 ,15.682810 ,17.873120 ,9.545284 ,17.188690 ,18.931150 ,17.209390 ,6.061117 ,13.822840 ,21.716540 ,5.908023 ,5.586310 ,7.990309 ,9.516607 ,12.694200 ,8.953344 ,6.094847 ,12.731820 ,20.493630 ,19.772160 ,10.282890 ,13.290350 ,6.959293 ,10.576740 ,8.238353 ,14.443600 ,7.990309 ,15.821740 ,12.832400 ,16.468620 ,19.869580 ,12.301710 ,17.916680 ,7.601607 ,13.647660 ,17.061550 ,13.638460 
34.215,16.373800 ,13.245150 ,14.366120 ,12.130180 ,11.200980 ,11.432630 ,7.603761 ,6.526737 ,9.200254 ,19.199930 ,10.561390 ,20.198000 ,6.685695 ,11.457600 ,15.704030 ,17.889590 ,9.556773 ,17.233100 ,18.926220 ,17.198870 ,6.084741 ,13.820890 ,21.715530 ,5.934993 ,5.570126 ,7.976701 ,9.545454 ,12.695720 ,8.915187 ,6.123507 ,12.723130 ,20.519230 ,19.772180 ,10.279210 ,13.297490 ,6.977342 ,10.581500 ,8.244809 ,14.483050 ,7.976701 ,15.800340 ,12.860460 ,16.476310 ,19.895100 ,12.276180 ,17.969850 ,7.603761 ,13.658780 ,17.076140 ,13.667330 
34.22,16.405000 ,13.274610 ,14.365780 ,12.184310 ,11.212200 ,11.455510 ,7.589186 ,6.555351 ,9.197551 ,19.188520 ,10.574680 ,20.201060 ,6.716492 ,11.466970 ,15.693180 ,17.887950 ,9.529488 ,17.232500 ,18.948180 ,17.234530 ,6.111318 ,13.831920 ,21.732880 ,5.950632 ,5.511978 ,7.933341 ,9.535274 ,12.725560 ,8.937760 ,6.175644 ,12.741510 ,20.523430 ,19.789720 ,10.346310 ,13.290140 ,6.996603 ,10.629300 ,8.245021 ,14.481220 ,7.933341 ,15.841730 ,12.891980 ,16.464800 ,19.898390 ,12.308220 ,17.956270 ,7.589186 ,13.631200 ,17.101370 ,13.652410 
34.225,16.404450 ,13.271300 ,14.379360 ,12.138930 ,11.176550 ,11.426190 ,7.561001 ,6.541560 ,9.217638 ,19.185810 ,10.557090 ,20.174420 ,6.668366 ,11.487380 ,15.692550 ,17.860050 ,9.490549 ,17.224140 ,18.926110 ,17.249180 ,6.100853 ,13.822930 ,21.714880 ,5.909920 ,5.518982 ,7.950120 ,9.527141 ,12.742130 ,8.977445 ,6.161985 ,12.733510 ,20.500960 ,19.803050 ,10.336180 ,13.291130 ,6.977016 ,10.637730 ,8.228755 ,14.446050 ,7.950120 ,15.870240 ,12.866850 ,16.455270 ,19.871850 ,12.338330 ,17.919660 ,7.561001 ,13.635730 ,17.103520 ,13.634860 
34.23,16.384070 ,13.240420 ,14.365230 ,12.097560 ,11.142450 ,11.415160 ,7.549426 ,6.512670 ,9.206898 ,19.209420 ,10.539990 ,20.193580 ,6.643941 ,11.464260 ,15.708140 ,17.832300 ,9.494321 ,17.243900 ,18.907170 ,17.222240 ,6.099858 ,13.799840 ,21.690000 ,5.895448 ,5.551043 ,7.963600 ,9.546753 ,12.712140 ,8.955608 ,6.117826 ,12.714940 ,20.485710 ,19.800110 ,10.266690 ,13.296250 ,6.946755 ,10.606480 ,8.236389 ,14.476120 ,7.963600 ,15.851770 ,12.826000 ,16.456590 ,19.849000 ,12.312520 ,17.933170 ,7.549426 ,13.665030 ,17.084180 ,13.637500 
34.235,16.370670 ,13.242770 ,14.326170 ,12.142880 ,11.167440 ,11.426500 ,7.583738 ,6.523657 ,9.184721 ,19.204320 ,10.575090 ,20.232950 ,6.675999 ,11.435480 ,15.705750 ,17.851070 ,9.525541 ,17.223250 ,18.940010 ,17.207590 ,6.121965 ,13.795340 ,21.715250 ,5.927434 ,5.540102 ,7.934746 ,9.534142 ,12.679600 ,8.931760 ,6.132007 ,12.725780 ,20.499860 ,19.788600 ,10.296550 ,13.292790 ,6.952801 ,10.616580 ,8.247261 ,14.507540 ,7.934746 ,15.845480 ,12.841610 ,16.465520 ,19.858620 ,12.283690 ,17.945440 ,7.583738 ,13.650160 ,17.067980 ,13.640300 
34.24,16.383570 ,13.269800 ,14.346280 ,12.179070 ,11.203250 ,11.410810 ,7.610703 ,6.539023 ,9.202287 ,19.172260 ,10.600350 ,20.217930 ,6.679377 ,11.455650 ,15.705540 ,17.904560 ,9.526696 ,17.194640 ,18.933080 ,17.215690 ,6.122806 ,13.800980 ,21.742990 ,5.922254 ,5.528366 ,7.942027 ,9.509291 ,12.694570 ,8.940229 ,6.167277 ,12.735310 ,20.516950 ,19.784440 ,10.353890 ,13.292430 ,6.975421 ,10.652950 ,8.215632 ,14.467140 ,7.942027 ,15.863340 ,12.885110 ,16.473440 ,19.889010 ,12.295980 ,17.938330 ,7.610703 ,13.627660 ,17.075590 ,13.651290 
34.245,16.420840 ,13.268110 ,14.402620 ,12.166880 ,11.189670 ,11.404460 ,7.578000 ,6.526920 ,9.213316 ,19.186300 ,10.570110 ,20.192650 ,6.666835 ,11.477500 ,15.714360 ,17.908680 ,9.505169 ,17.238960 ,18.876780 ,17.231290 ,6.113643 ,13.795760 ,21.720840 ,5.893084 ,5.526636 ,7.967971 ,9.537237 ,12.720690 ,8.933194 ,6.159172 ,12.721570 ,20.508560 ,19.792590 ,10.311230 ,13.292480 ,6.967916 ,10.652620 ,8.188808 ,14.452740 ,7.967971 ,15.866760 ,12.892610 ,16.468180 ,19.892360 ,12.315540 ,17.959450 ,7.578000 ,13.639580 ,17.101940 ,13.668670 
34.25,16.431860 ,13.253070 ,14.380700 ,12.168750 ,11.162420 ,11.423370 ,7.544178 ,6.520781 ,9.182128 ,19.222720 ,10.560580 ,20.211750 ,6.683636 ,11.463960 ,15.690330 ,17.856170 ,9.504733 ,17.264870 ,18.885920 ,17.247990 ,6.128625 ,13.784030 ,21.702400 ,5.899804 ,5.505941 ,7.933616 ,9.558950 ,12.706030 ,8.929354 ,6.130927 ,12.723390 ,20.485090 ,19.798390 ,10.272420 ,13.282860 ,6.941452 ,10.636550 ,8.213998 ,14.490620 ,7.933616 ,15.866350 ,12.870130 ,16.464120 ,19.859540 ,12.315610 ,17.965850 ,7.544178 ,13.644350 ,17.108220 ,13.655120 
34.255,16.394260 ,13.263760 ,14.318950 ,12.170870 ,11.164010 ,11.404080 ,7.570696 ,6.523573 ,9.174155 ,19.210120 ,10.598040 ,20.222560 ,6.674150 ,11.457060 ,15.664280 ,17.836160 ,9.521064 ,17.210970 ,18.926110 ,17.241890 ,6.138046 ,13.777340 ,21.721160 ,5.906194 ,5.517603 ,7.910961 ,9.532959 ,12.672370 ,8.960808 ,6.115899 ,12.735850 ,20.481560 ,19.792710 ,10.303210 ,13.284110 ,6.928313 ,10.630850 ,8.236021 ,14.474360 ,7.910961 ,15.866400 ,12.856310 ,16.483970 ,19.839640 ,12.298950 ,17.929770 ,7.570696 ,13.638220 ,17.079020 ,13.642290 
34.26,16.372000 ,13.279660 ,14.329830 ,12.162940 ,11.178420 ,11.372110 ,7.610640 ,6.516806 ,9.197227 ,19.185930 ,10.606820 ,20.212370 ,6.644959 ,11.462890 ,15.697010 ,17.874870 ,9.527066 ,17.199160 ,18.891790 ,17.202230 ,6.128718 ,13.775790 ,21.728900 ,5.898216 ,5.564822 ,7.950827 ,9.535513 ,12.666960 ,8.959498 ,6.112288 ,12.722520 ,20.501300 ,19.787830 ,10.302030 ,13.299130 ,6.934894 ,10.623970 ,8.226481 ,14.439070 ,7.950827 ,15.844390 ,12.863750 ,16.509950 ,19.864610 ,12.273560 ,17.939140 ,7.610640 ,13.658360 ,17.056680 ,13.679000 
34.265,16.406110 ,13.283730 ,14.374590 ,12.204820 ,11.186700 ,11.397260 ,7.611133 ,6.525756 ,9.189125 ,19.200980 ,10.588520 ,20.219050 ,6.674982 ,11.457190 ,15.738560 ,17.906510 ,9.516227 ,17.255520 ,18.854840 ,17.194480 ,6.135684 ,13.786580 ,21.725560 ,5.921316 ,5.555713 ,7.954936 ,9.576157 ,12.689280 ,8.915839 ,6.136710 ,12.714450 ,20.513440 ,19.792490 ,10.284590 ,13.298700 ,6.947126 ,10.634200 ,8.224258 ,14.471480 ,7.954936 ,15.836920 ,12.888780 ,16.509150 ,19.892130 ,12.270990 ,17.992610 ,7.611133 ,13.665790 ,17.071530 ,13.715090 
34.27,16.433680 ,13.284170 ,14.378840 ,12.248080 ,11.185970 ,11.417260 ,7.595432 ,6.547334 ,9.173175 ,19.213530 ,10.595550 ,20.219260 ,6.712609 ,11.460350 ,15.722450 ,17.894370 ,9.495211 ,17.251810 ,18.883070 ,17.237620 ,6.142230 ,13.800240 ,21.729740 ,5.939385 ,5.509007 ,7.918396 ,9.572330 ,12.710410 ,8.920837 ,6.164800 ,12.730840 ,20.498440 ,19.795250 ,10.319460 ,13.279530 ,6.941656 ,10.666060 ,8.227899 ,14.493910 ,7.918396 ,15.870140 ,12.898990 ,16.492930 ,19.878630 ,12.308670 ,17.983690 ,7.595432 ,13.634200 ,17.087780 ,13.695440 
34.275,16.407320 ,13.271900 ,14.363480 ,12.206260 ,11.166370 ,11.373820 ,7.589777 ,6.533885 ,9.192512 ,19.204730 ,10.608660 ,20.192330 ,6.680167 ,11.474250 ,15.699830 ,17.869200 ,9.481303 ,17.206510 ,18.895880 ,17.254950 ,6.119634 ,13.791930 ,21.718590 ,5.900413 ,5.535554 ,7.941077 ,9.549193 ,12.706730 ,8.951656 ,6.142747 ,12.727370 ,20.478870 ,19.787730 ,10.311890 ,13.278220 ,6.910363 ,10.654290 ,8.214158 ,14.459330 ,7.941077 ,15.879680 ,12.866460 ,16.495290 ,19.848190 ,12.329200 ,17.944750 ,7.589777 ,13.633860 ,17.074490 ,13.674330 
34.28,16.376640 ,13.252490 ,14.347340 ,12.167820 ,11.154070 ,11.351100 ,7.597399 ,6.510124 ,9.200617 ,19.206340 ,10.608970 ,20.200040 ,6.661388 ,11.454500 ,15.713660 ,17.858090 ,9.493573 ,17.216820 ,18.881610 ,17.222300 ,6.116179 ,13.776280 ,21.697780 ,5.884319 ,5.585080 ,7.976622 ,9.565513 ,12.680940 ,8.925091 ,6.110036 ,12.705020 ,20.487550 ,19.782470 ,10.249250 ,13.291400 ,6.889376 ,10.607290 ,8.216916 ,14.466060 ,7.976622 ,15.842730 ,12.836020 ,16.511380 ,19.843010 ,12.295270 ,17.973880 ,7.597399 ,13.667930 ,17.056590 ,13.693570 
34.285,16.382940 ,13.264540 ,14.323960 ,12.220180 ,11.174550 ,11.380850 ,7.617700 ,6.529739 ,9.179838 ,19.199750 ,10.630520 ,20.232050 ,6.704242 ,11.424680 ,15.725340 ,17.876080 ,9.503741 ,17.231740 ,18.905730 ,17.208030 ,6.152613 ,13.788790 ,21.719420 ,5.927882 ,5.560636 ,7.943820 ,9.569706 ,12.676000 ,8.890532 ,6.143333 ,12.717270 ,20.514880 ,19.790160 ,10.275750 ,13.293300 ,6.912210 ,10.612980 ,8.238274 ,14.498180 ,7.943820 ,15.841870 ,12.860810 ,16.517390 ,19.865790 ,12.273500 ,18.011060 ,7.617700 ,13.660610 ,17.062440 ,13.708590 
34.29,16.405180 ,13.288710 ,14.343460 ,12.251200 ,11.182570 ,11.385970 ,7.622629 ,6.553982 ,9.185631 ,19.176380 ,10.641710 ,20.211500 ,6.709849 ,11.436770 ,15.726530 ,17.901470 ,9.472452 ,17.216350 ,18.913160 ,17.226990 ,6.163235 ,13.816080 ,21.747050 ,5.936405 ,5.525819 ,7.925955 ,9.543153 ,12.712650 ,8.909518 ,6.190018 ,12.742030 ,20.522510 ,19.805220 ,10.347210 ,13.290340 ,6.939688 ,10.657870 ,8.229505 ,14.466890 ,7.925955 ,15.888230 ,12.893980 ,16.509760 ,19.880450 ,12.306380 ,17.990820 ,7.622629 ,13.629560 ,17.082490 ,13.703460 
34.295,16.416760 ,13.267840 ,14.392470 ,12.200980 ,11.142820 ,11.367170 ,7.590165 ,6.533344 ,9.198476 ,19.188250 ,10.604280 ,20.175090 ,6.669650 ,11.450040 ,15.740710 ,17.891310 ,9.434210 ,17.236690 ,18.870720 ,17.232850 ,6.136878 ,13.819320 ,21.726740 ,5.896322 ,5.542859 ,7.959046 ,9.549015 ,12.739960 ,8.915639 ,6.169048 ,12.735630 ,20.498460 ,19.813350 ,10.307300 ,13.293640 ,6.926915 ,10.656360 ,8.213209 ,14.443160 ,7.959046 ,15.906960 ,12.871350 ,16.500330 ,19.864080 ,12.333850 ,17.975690 ,7.590165 ,13.641330 ,17.094270 ,13.700840 
34.3,16.407930 ,13.231260 ,14.379050 ,12.176320 ,11.116760 ,11.374830 ,7.572789 ,6.513716 ,9.173836 ,19.221360 ,10.590820 ,20.195120 ,6.674341 ,11.421890 ,15.737800 ,17.858500 ,9.443349 ,17.255540 ,18.877840 ,17.225860 ,6.129421 ,13.809890 ,21.711130 ,5.895600 ,5.557815 ,7.954791 ,9.565193 ,12.717030 ,8.892603 ,6.132909 ,12.729580 ,20.477210 ,19.804620 ,10.250050 ,13.295010 ,6.900862 ,10.625950 ,8.230965 ,14.483180 ,7.954791 ,15.891310 ,12.832700 ,16.503300 ,19.836220 ,12.318280 ,17.984820 ,7.572789 ,13.658010 ,17.089220 ,13.693290 
34.305,16.385640 ,13.237730 ,14.329290 ,12.201070 ,11.149020 ,11.372970 ,7.609703 ,6.524949 ,9.163805 ,19.205820 ,10.634850 ,20.223030 ,6.698055 ,11.403930 ,15.715180 ,17.871860 ,9.473836 ,17.206220 ,18.927500 ,17.216730 ,6.136595 ,13.809260 ,21.739320 ,5.916953 ,5.560207 ,7.932189 ,9.538440 ,12.688890 ,8.898176 ,6.141537 ,12.741980 ,20.486650 ,19.787150 ,10.294800 ,13.299970 ,6.906472 ,10.626820 ,8.240631 ,14.483240 ,7.932189 ,15.882920 ,12.839160 ,16.525920 ,19.842270 ,12.297760 ,17.972760 ,7.609703 ,13.647720 ,17.076660 ,13.683010 
34.31,16.388760 ,13.265000 ,14.350390 ,12.207420 ,11.182520 ,11.353610 ,7.636496 ,6.531697 ,9.192203 ,19.175970 ,10.649120 ,20.209970 ,6.689934 ,11.422040 ,15.722630 ,17.920980 ,9.470694 ,17.189480 ,18.905100 ,17.204310 ,6.129767 ,13.813600 ,21.756840 ,5.906537 ,5.579485 ,7.959398 ,9.532263 ,12.703880 ,8.908050 ,6.165730 ,12.732480 ,20.510380 ,19.779420 ,10.326850 ,13.315740 ,6.927919 ,10.635690 ,8.212908 ,14.432150 ,7.959398 ,15.875380 ,12.871850 ,16.546670 ,19.877880 ,12.298220 ,17.977130 ,7.636496 ,13.655000 ,17.085080 ,13.701000 
34.315,16.426740 ,13.267630 ,14.396270 ,12.210740 ,11.174070 ,11.374640 ,7.607142 ,6.530441 ,9.188466 ,19.199320 ,10.611800 ,20.212670 ,6.699483 ,11.427670 ,15.738970 ,17.923980 ,9.442521 ,17.247890 ,18.859330 ,17.208910 ,6.133893 ,13.818690 ,21.740350 ,5.906561 ,5.566922 ,7.961698 ,9.575683 ,12.733060 ,8.888722 ,6.171998 ,12.713330 ,20.510770 ,19.787000 ,10.296490 ,13.316610 ,6.932056 ,10.637320 ,8.207977 ,14.441480 ,7.961698 ,15.874890 ,12.887840 ,16.541420 ,19.888790 ,12.310720 ,18.013120 ,7.607142 ,13.675010 ,17.113620 ,13.712960 
34.32,16.434840 ,13.261450 ,14.371290 ,12.221220 ,11.150070 ,11.399800 ,7.582536 ,6.536861 ,9.155334 ,19.231140 ,10.603700 ,20.238990 ,6.717664 ,11.417180 ,15.716010 ,17.881520 ,9.424659 ,17.248660 ,18.886280 ,17.237190 ,6.146848 ,13.829640 ,21.741230 ,5.925337 ,5.530476 ,7.910095 ,9.583429 ,12.734930 ,8.900202 ,6.165937 ,12.721130 ,20.487830 ,19.793630 ,10.307860 ,13.300080 ,6.917340 ,10.649870 ,8.234153 ,14.468860 ,7.910095 ,15.902430 ,12.878400 ,16.529530 ,19.858010 ,12.324600 ,17.996390 ,7.582536 ,13.665050 ,17.119530 ,13.679830 
34.325,16.388970 ,13.258340 ,14.333800 ,12.189660 ,11.138830 ,11.367710 ,7.610305 ,6.525889 ,9.158917 ,19.223990 ,10.621620 ,20.245440 ,6.682091 ,11.417640 ,15.699990 ,17.866520 ,9.426275 ,17.182810 ,18.905380 ,17.231680 ,6.130144 ,13.834430 ,21.752220 ,5.914400 ,5.555804 ,7.910062 ,9.552656 ,12.716150 ,8.937028 ,6.137452 ,12.721700 ,20.474600 ,19.785540 ,10.329650 ,13.297520 ,6.899755 ,10.650780 ,8.236741 ,14.435390 ,7.910062 ,15.913340 ,12.855730 ,16.542570 ,19.838530 ,12.315790 ,17.947940 ,7.610305 ,13.661520 ,17.089080 ,13.656280 
34.33,16.363380 ,13.251990 ,14.346770 ,12.171750 ,11.144450 ,11.344270 ,7.649051 ,6.507485 ,9.172527 ,19.219770 ,10.617570 ,20.254360 ,6.657973 ,11.409840 ,15.732220 ,17.898180 ,9.442770 ,17.182340 ,18.867120 ,17.192190 ,6.110174 ,13.831820 ,21.753490 ,5.906296 ,5.605291 ,7.951334 ,9.565055 ,12.704240 ,8.912064 ,6.117115 ,12.701090 ,20.490160 ,19.774150 ,10.296470 ,13.308020 ,6.896559 ,10.630760 ,8.224081 ,14.420550 ,7.951334 ,15.884290 ,12.852770 ,16.564050 ,19.864770 ,12.280400 ,17.972700 ,7.649051 ,13.686560 ,17.067040 ,13.685520 
