time_ps,kappa1,kappa2,kappa3,kappa4,kappa5,kappa6,kappa7,kappa8,kappa9,kappa10,kappa11,kappa12,kappa13,kappa14,kappa15,kappa16,kappa17,kappa18,kappa19,kappa20,kappa21,kappa22,kappa23,kappa24,kappa25,kappa26,kappa27,kappa28,kappa29,kappa30,kappa31,kappa32,kappa33,kappa34,kappa35,kappa36,kappa37,kappa38,kappa39,kappa40,kappa41,kappa42,kappa43,kappa44,kappa45,kappa46,kappa47,kappa48,kappa49,kappa50
56.23,2.811146,4.704624,3.577222,5.342116,2.947746,5.830973,2.271081,5.120986,6.210889,1.671281,5.015443,3.558567,9.478307,3.433054,4.473988,2.945623,6.93026,7.972875,6.925411,5.850412,4.154371,5.918012,5.604664,4.469389,4.860966,2.967632,5.880909,4.594792,3.149422,4.046205,5.627507,0.543219,2.64637,4.044339,2.571508,4.971659,8.465806,5.361582,5.071546,2.967632,2.435801,1.166565,2.075581,2.691432,4.798554,1.419563,2.271081,2.528075,1.217449,4.285427
56.235,2.785062,4.716554,3.576973,5.330429,2.968536,5.822607,2.257129,5.096871,6.23814,1.659877,5.010568,3.562321,9.468216,3.425473,4.481985,2.935256,6.929856,7.960445,6.922499,5.84596,4.154864,5.893562,5.597565,4.487836,4.8628,2.980953,5.896303,4.59562,3.154559,4.059412,5.618581,0.530031,2.644387,4.057699,2.564078,4.976648,8.45912,5.365538,5.086119,2.980953,2.42292,1.168793,2.066489,2.683489,4.797047,1.428407,2.257129,2.518497,1.2259,4.295537
56.24,2.774722,4.704244,3.583343,5.327419,2.948301,5.805868,2.265784,5.115607,6.241163,1.666407,5.015147,3.573879,9.482266,3.431988,4.498852,2.950082,6.930432,7.986249,6.903738,5.838544,4.144542,5.900029,5.625891,4.491922,4.850791,2.974791,5.893809,4.603342,3.178256,4.052137,5.611121,0.543949,2.666206,4.072069,2.560385,5.007226,8.457034,5.368199,5.100499,2.974791,2.395092,1.165245,2.03764,2.672325,4.815067,1.427068,2.265784,2.533878,1.197461,4.300535
56.245,2.805328,4.68463,3.587138,5.341228,2.936151,5.806685,2.284684,5.127969,6.230805,1.681157,5.027659,3.561474,9.472154,3.435655,4.484716,2.963195,6.927008,7.991013,6.906668,5.847096,4.148471,5.932323,5.638571,4.478704,4.863734,2.962091,5.885391,4.617993,3.16309,4.029341,5.616389,0.541986,2.655177,4.060753,2.566041,5.006574,8.460799,5.355581,5.087032,2.962091,2.416024,1.162306,2.046395,2.683009,4.805944,1.418571,2.284684,2.530904,1.196076,4.296716
56.25,2.801464,4.689804,3.599487,5.350316,2.956802,5.82485,2.282965,5.108621,6.241168,1.666149,5.028585,3.553475,9.462935,3.436045,4.468968,2.95632,6.925767,7.972863,6.940467,5.842082,4.160642,5.916586,5.62253,4.482442,4.877953,2.965149,5.884912,4.626909,3.149829,4.035461,5.623335,0.532886,2.646998,4.051497,2.558087,4.983248,8.461571,5.354999,5.070451,2.965149,2.437481,1.16405,2.066993,2.694242,4.79488,1.423208,2.282965,2.519337,1.221986,4.301788
56.255,2.769604,4.702733,3.607956,5.337561,2.953824,5.827312,2.271759,5.110546,6.254729,1.65263,5.018869,3.568104,9.493308,3.436893,4.481851,2.953007,6.92284,7.972243,6.931649,5.828868,4.15523,5.894433,5.617476,4.49403,4.868629,2.965475,5.885779,4.614139,3.170704,4.045001,5.619991,0.54425,2.661953,4.05402,2.561216,4.991368,8.458788,5.372333,5.078959,2.965475,2.416832,1.158142,2.049057,2.688475,4.81011,1.420544,2.271759,2.528072,1.223708,4.309304
56.26,2.782043,4.693484,3.59483,5.32925,2.942895,5.81503,2.270559,5.121314,6.25671,1.672232,5.014266,3.567894,9.499622,3.427494,4.491359,2.95573,6.914501,7.971984,6.8887,5.840526,4.146566,5.924775,5.618361,4.48529,4.863179,2.960871,5.88917,4.599786,3.17385,4.027213,5.61112,0.545778,2.647983,4.050586,2.58298,5.010038,8.453995,5.373383,5.088279,2.960871,2.416286,1.152676,2.030156,2.686283,4.809175,1.406724,2.270559,2.530584,1.211678,4.309872
56.265,2.800899,4.67796,3.587079,5.344228,2.970133,5.814246,2.270985,5.100093,6.262876,1.686922,5.017712,3.556276,9.462111,3.419555,4.48435,2.950857,6.911126,7.963703,6.89707,5.849676,4.150831,5.936676,5.61062,4.474917,4.867252,2.970219,5.895874,4.610094,3.157505,4.025671,5.608349,0.532655,2.621651,4.050638,2.575444,4.999538,8.448105,5.359157,5.078911,2.970219,2.444639,1.165282,2.041743,2.692911,4.791272,1.410698,2.270985,2.518453,1.214144,4.316845
56.27,2.779006,4.676531,3.598686,5.35881,2.982153,5.819542,2.271967,5.095834,6.266408,1.680745,5.02475,3.570608,9.464139,3.434282,4.483428,2.953431,6.916599,7.976888,6.928995,5.831189,4.151967,5.902423,5.620151,4.477918,4.859702,2.976966,5.892147,4.623804,3.168202,4.049028,5.612394,0.543487,2.63822,4.061154,2.55025,4.986072,8.45168,5.360243,5.069128,2.976966,2.439037,1.179145,2.046722,2.687521,4.803082,1.418439,2.271967,2.526934,1.212485,4.328764
56.275,2.778855,4.678346,3.594721,5.355039,2.954915,5.816721,2.276507,5.121905,6.259673,1.684863,5.029129,3.583764,9.502803,3.449635,4.483166,2.964086,6.920728,7.98335,6.910856,5.830291,4.148607,5.904154,5.635539,4.471747,4.857819,2.967206,5.880809,4.614212,3.17518,4.04587,5.61131,0.557277,2.656188,4.058454,2.564928,4.986364,8.466773,5.368078,5.066774,2.967206,2.420639,1.174471,2.040134,2.675414,4.818687,1.400925,2.276507,2.539282,1.210421,4.328794
56.28,2.811979,4.673619,3.571238,5.350985,2.962658,5.817322,2.272867,5.111978,6.268372,1.686367,5.020125,3.56592,9.49753,3.440948,4.479573,2.952901,6.923626,7.949151,6.88613,5.854959,4.154082,5.934267,5.617183,4.459717,4.871474,2.969657,5.882487,4.600123,3.151719,4.028935,5.596809,0.538243,2.639744,4.045852,2.589586,4.979823,8.474217,5.364496,5.065052,2.969657,2.433587,1.170233,2.048222,2.670148,4.79902,1.390767,2.272867,2.520532,1.22771,4.324999
56.285,2.806152,4.666542,3.565654,5.35822,2.999678,5.825391,2.264486,5.087665,6.288003,1.666287,5.003001,3.5585,9.469128,3.431393,4.49729,2.930347,6.930425,7.932851,6.901472,5.849663,4.153363,5.924386,5.596156,4.465082,4.865032,2.98817,5.891062,4.60116,3.151489,4.045244,5.579502,0.53082,2.644835,4.049646,2.572849,4.980483,8.467328,5.36794,5.070844,2.98817,2.435034,1.17748,2.047301,2.660733,4.791626,1.410937,2.264486,2.504352,1.232203,4.331287
56.29,2.783428,4.657295,3.574882,5.366336,2.987403,5.829641,2.273526,5.117241,6.278136,1.664173,5.001426,3.57663,9.468758,3.436948,4.520879,2.936612,6.93118,7.96694,6.911711,5.824219,4.1375,5.913469,5.614494,4.472335,4.844041,2.987307,5.888544,4.606099,3.173731,4.064376,5.578053,0.558548,2.669712,4.052938,2.554972,4.999237,8.464209,5.378011,5.078424,2.987307,2.41655,1.176097,2.032105,2.654151,4.815642,1.417789,2.273526,2.515315,1.211381,4.332032
56.295,2.799042,4.654519,3.570442,5.370385,2.95839,5.835522,2.287541,5.149151,6.252922,1.690216,5.01483,3.578266,9.462252,3.436015,4.509806,2.95859,6.921693,7.981569,6.907093,5.827949,4.132403,5.933978,5.630653,4.468288,4.851717,2.973872,5.887383,4.61089,3.155634,4.059053,5.590812,0.563881,2.65076,4.034857,2.571535,4.995007,8.470183,5.372837,5.068736,2.973872,2.431689,1.16484,2.046711,2.667161,4.816193,1.399719,2.287541,2.513712,1.216595,4.321329
56.3,2.801964,4.670018,3.562189,5.36697,2.971501,5.842945,2.278519,5.124972,6.258443,1.696185,5.017961,3.568632,9.443526,3.425303,4.491106,2.963355,6.914998,7.956607,6.916563,5.840124,4.143029,5.924315,5.617453,4.477046,4.870222,2.980197,5.897456,4.618535,3.127046,4.063473,5.595481,0.539095,2.621712,4.026292,2.581864,4.97068,8.472239,5.366349,5.059747,2.980197,2.449474,1.159731,2.072439,2.677186,4.796991,1.395395,2.278519,2.4957,1.248656,4.320629
56.305,2.772573,4.681087,3.562388,5.355095,2.977565,5.834507,2.266123,5.104251,6.277536,1.683352,5.00976,3.577188,9.456873,3.424129,4.505364,2.966023,6.918357,7.953528,6.909148,5.834656,4.143631,5.896989,5.616074,4.494383,4.861322,2.99048,5.899657,4.621265,3.141981,4.072701,5.582532,0.536508,2.641497,4.04173,2.576007,4.982091,8.468578,5.376335,5.073474,2.99048,2.41901,1.155305,2.053881,2.661623,4.80544,1.402123,2.266123,2.500862,1.245813,4.329391
56.31,2.781369,4.663302,3.557768,5.353799,2.956447,5.820024,2.276871,5.114455,6.272932,1.688545,5.008423,3.577753,9.46792,3.427098,4.519381,2.978468,6.922875,7.97067,6.882788,5.838038,4.139017,5.923323,5.629325,4.489332,4.852379,2.98426,5.888898,4.623646,3.152425,4.053329,5.569961,0.549256,2.660975,4.046174,2.58024,5.011153,8.465809,5.37936,5.081966,2.98426,2.401742,1.146221,2.026409,2.650544,4.816881,1.398574,2.276871,2.513464,1.218295,4.328194
56.315,2.809664,4.643191,3.556356,5.373964,2.96436,5.828988,2.289935,5.10551,6.262787,1.692655,5.01372,3.560956,9.438002,3.424731,4.502372,2.97925,6.924769,7.96907,6.901463,5.842924,4.146989,5.950867,5.621591,4.476132,4.865443,2.980759,5.882993,4.63776,3.129293,4.042093,5.57234,0.546669,2.645938,4.032712,2.573014,5.002638,8.462245,5.368043,5.063572,2.980759,2.433575,1.144834,2.041202,2.663641,4.805582,1.4024,2.289935,2.50808,1.220825,4.32394
56.32,2.786058,4.650965,3.568328,5.384677,2.981517,5.848066,2.283909,5.091872,6.265396,1.67904,5.014325,3.567343,9.431014,3.426956,4.487955,2.971497,6.924032,7.968003,6.939816,5.820817,4.150895,5.920849,5.609113,4.482662,4.86845,2.983125,5.884932,4.644743,3.125304,4.065868,5.581283,0.551442,2.644634,4.027407,2.551025,4.983236,8.459705,5.371471,5.047499,2.983125,2.445638,1.146959,2.055536,2.673026,4.810292,1.412366,2.283909,2.513132,1.238094,4.328474
56.325,2.759695,4.663026,3.565715,5.367366,2.962403,5.8459,2.2739,5.107084,6.266625,1.684174,5.011514,3.587021,9.463319,3.428541,4.490359,2.977176,6.917365,7.973773,6.915852,5.810283,4.142002,5.908451,5.614109,4.488631,4.860769,2.974236,5.889835,4.627975,3.137168,4.069861,5.580969,0.562793,2.648693,4.026459,2.561886,4.991743,8.461637,5.382367,5.05144,2.974236,2.428061,1.13946,2.03953,2.670064,4.826885,1.397904,2.2739,2.532538,1.239931,4.329928
56.33,2.780157,4.655606,3.540773,5.356739,2.960756,5.833416,2.26988,5.099747,6.270401,1.7077,5.008468,3.579948,9.458542,3.414877,4.486715,2.982314,6.912195,7.956717,6.875002,5.834391,4.139821,5.939713,5.610962,4.479236,4.86853,2.969674,5.900401,4.616332,3.121854,4.044386,5.568766,0.546245,2.620304,4.021918,2.589613,4.997509,8.461231,5.373091,5.053966,2.969674,2.437881,1.139552,2.032912,2.673281,4.814095,1.381583,2.26988,2.531673,1.243765,4.327024
56.335,2.785482,4.644522,3.533971,5.372967,2.995512,5.833157,2.268688,5.065694,6.283146,1.7078,5.00486,3.570566,9.429291,3.40588,4.48387,2.97626,6.917225,7.944789,6.893712,5.839891,4.142101,5.935202,5.605699,4.477653,4.872342,2.979839,5.907243,4.629656,3.114908,4.046328,5.556067,0.532238,2.610928,4.029213,2.575841,4.987128,8.457525,5.361549,5.049,2.979839,2.452207,1.158889,2.037965,2.67516,4.801438,1.398037,2.268688,2.527282,1.248112,4.333769
56.34,2.767318,4.643253,3.550465,5.386636,2.992538,5.839017,2.275521,5.076003,6.279852,1.695803,5.006193,3.585938,9.448103,3.417871,4.491041,2.98081,6.925987,7.967261,6.9207,5.820829,4.134078,5.909994,5.625367,4.482757,4.860325,2.974287,5.898146,4.639819,3.136198,4.063519,5.551917,0.55659,2.644328,4.037325,2.554678,4.986361,8.462889,5.368681,5.045129,2.974287,2.437101,1.171849,2.028292,2.666652,4.822316,1.411236,2.275521,2.546672,1.239369,4.340149
56.345,2.787053,4.646824,3.5494,5.380663,2.963679,5.845214,2.283576,5.106515,6.261767,1.6979,5.008468,3.58884,9.476624,3.421932,4.48617,2.987885,6.92785,7.969545,6.909491,5.83097,4.130779,5.92984,5.634767,4.476315,4.866714,2.955752,5.890228,4.630233,3.129198,4.053479,5.550464,0.569753,2.64962,4.023139,2.576363,4.98216,8.474799,5.374665,5.037479,2.955752,2.438316,1.166323,2.030822,2.66717,4.829887,1.399185,2.283576,2.554341,1.247042,4.331424
56.35,2.808886,4.654741,3.531815,5.37108,2.982247,5.855013,2.275745,5.088004,6.266704,1.693785,4.997218,3.572097,9.46332,3.406046,4.479688,2.971163,6.925655,7.93366,6.904611,5.854046,4.138207,5.946123,5.607011,4.476176,4.883814,2.962606,5.901582,4.620723,3.102216,4.050185,5.540115,0.547913,2.624398,4.011233,2.595203,4.963037,8.474221,5.372837,5.033431,2.962606,2.459213,1.163244,2.052307,2.672679,4.810261,1.402559,2.275745,2.533937,1.275304,4.32498
56.355,2.783892,4.660381,3.526486,5.367012,3.00606,5.855007,2.266707,5.070586,6.282808,1.683876,4.981623,3.577538,9.454128,3.399484,4.501433,2.954261,6.924403,7.92928,6.91132,5.844583,4.133483,5.927127,5.594069,4.49281,4.872305,2.980708,5.91543,4.620274,3.114906,4.07191,5.526099,0.546721,2.631445,4.023205,2.579766,4.967009,8.461814,5.380275,5.047201,2.980708,2.446571,1.167602,2.046641,2.661629,4.816027,1.425517,2.266707,2.530274,1.272363,4.329301
56.36,2.776122,4.651203,3.525021,5.368985,2.980795,5.843528,2.281339,5.1009,6.271005,1.70042,4.984762,3.594056,9.461047,3.40861,4.52046,2.966915,6.921116,7.960611,6.901062,5.833116,4.1213,5.939245,5.616586,4.496461,4.858821,2.977205,5.915675,4.62425,3.131786,4.074082,5.525467,0.569036,2.643899,4.027982,2.572968,4.988255,8.456359,5.384533,5.056812,2.977205,2.429208,1.165165,2.028886,2.651813,4.837268,1.426259,2.281339,2.544638,1.244155,4.323414
56.365,2.805624,4.64267,3.516833,5.378136,2.966742,5.842612,2.298026,5.110269,6.253851,1.722169,4.999248,3.589637,9.44607,3.411861,4.502629,2.980794,6.917983,7.961298,6.906932,5.843675,4.127205,5.968778,5.62347,4.487262,4.878451,2.971206,5.913964,4.632924,3.107903,4.062124,5.537151,0.56402,2.620707,4.014095,2.581244,4.975597,8.459866,5.371099,5.042381,2.971206,2.452453,1.159611,2.048614,2.662195,4.828358,1.415214,2.298026,2.538176,1.248503,4.309325
56.37,2.801462,4.652887,3.516698,5.379366,2.98705,5.850047,2.291543,5.083727,6.265843,1.710026,5.000052,3.588495,9.441609,3.413651,4.487865,2.974875,6.91998,7.939911,6.932278,5.842505,4.139329,5.947844,5.610593,4.495364,4.892244,2.978376,5.914909,4.635731,3.098552,4.07405,5.54164,0.54806,2.615871,4.011377,2.577391,4.95516,8.461694,5.367472,5.033289,2.978376,2.461364,1.156627,2.067021,2.663246,4.818754,1.419119,2.291543,2.528876,1.270156,4.307346
56.375,2.780375,4.658916,3.51663,5.364701,2.984246,5.844732,2.283133,5.085642,6.28265,1.692707,4.989362,3.602147,9.470675,3.421024,4.504186,2.971035,6.922455,7.93656,6.916867,5.834136,4.138956,5.931356,5.612332,4.506272,4.87805,2.975686,5.91039,4.620801,3.125823,4.074873,5.532213,0.555246,2.644862,4.019582,2.581396,4.978416,8.459529,5.380238,5.045819,2.975686,2.43375,1.146997,2.041315,2.644134,4.832625,1.415457,2.283133,2.539967,1.261342,4.308657
56.38,2.798387,4.640653,3.503399,5.361668,2.976023,5.840814,2.2918,5.099645,6.282018,1.697669,4.985287,3.596706,9.46499,3.419279,4.512179,2.973384,6.919813,7.932065,6.888181,5.845793,4.141362,5.967252,5.613915,4.496258,4.874319,2.964138,5.906226,4.609881,3.129338,4.043719,5.523951,0.556835,2.645315,4.014542,2.597813,5.007228,8.452204,5.379918,5.049729,2.964138,2.436538,1.137725,2.022851,2.640411,4.830162,1.404485,2.2918,2.542132,1.243367,4.300756
56.385,2.801079,4.626146,3.502527,5.380785,3.001068,5.857151,2.300759,5.087522,6.280264,1.698079,4.989264,3.585958,9.422863,3.413896,4.499764,2.96899,6.914612,7.923224,6.916453,5.84418,4.150772,5.973006,5.603342,4.490631,4.881716,2.965146,5.909586,4.620603,3.116598,4.036769,5.530288,0.546839,2.62701,4.008229,2.587038,5.001023,8.443468,5.372336,5.035181,2.965146,2.46855,1.144001,2.038099,2.655648,4.81587,1.415353,2.300759,2.533965,1.245968,4.298684
56.39,2.759867,4.637444,3.521192,5.385734,3.004458,5.870737,2.300652,5.092979,6.279213,1.691349,4.997086,3.603447,9.427971,3.421148,4.491762,2.972506,6.907224,7.936462,6.946461,5.818628,4.147227,5.930881,5.610142,4.501311,4.873416,2.961419,5.911931,4.627121,3.132351,4.055577,5.5435,0.556188,2.635482,4.011985,2.568339,4.996895,8.445461,5.380903,5.027776,2.961419,2.468423,1.151152,2.039842,2.660565,4.828385,1.423922,2.300652,2.548442,1.249525,4.305674
56.395,2.753809,4.652247,3.522025,5.364934,2.976706,5.865242,2.299309,5.113181,6.273328,1.701185,5.003977,3.615616,9.462405,3.424015,4.483458,2.988275,6.898722,7.940565,6.91452,5.825905,4.139026,5.928397,5.623639,4.500286,4.871396,2.94338,5.913092,4.615715,3.140411,4.040922,5.545985,0.558142,2.634429,4.010815,2.590329,5.007052,8.456749,5.389934,5.030378,2.94338,2.457583,1.146617,2.024524,2.658394,4.835353,1.403649,2.299309,2.565385,1.251367,4.305198
56.4,2.783218,4.652208,3.506358,5.354785,2.993003,5.859139,2.295033,5.087005,6.279925,1.7068,5.001174,3.598866,9.454978,3.411511,4.471309,2.986282,6.897711,7.910214,6.886359,5.859787,4.144965,5.95174,5.61233,4.489537,4.882446,2.942217,5.92044,4.612706,3.1246,4.012875,5.530826,0.528378,2.611374,4.012371,2.612748,5.002326,8.459897,5.38407,5.030766,2.942217,2.470591,1.150017,2.024076,2.660616,4.809663,1.397633,2.295033,2.55728,1.260693,4.303486
56.405,2.775349,4.645912,3.513823,5.367515,3.030834,5.86292,2.294196,5.054551,6.292409,1.687465,4.992411,3.596857,9.442465,3.410771,4.479146,2.971214,6.905907,7.90454,6.903126,5.856495,4.148718,5.936502,5.605467,4.491584,4.869437,2.95272,5.921853,4.624913,3.138153,4.020362,5.512872,0.520203,2.626635,4.030093,2.591317,4.998679,8.454631,5.383555,5.033865,2.95272,2.468949,1.165814,2.018606,2.653524,4.804149,1.423664,2.294196,2.557603,1.252735,4.310183
56.41,2.760288,4.642114,3.533325,5.378589,3.016093,5.869752,2.30966,5.082577,6.277486,1.675122,4.992965,3.616525,9.463822,3.426177,4.493444,2.973221,6.911395,7.936749,6.910532,5.83437,4.142765,5.929477,5.62363,4.489863,4.848282,2.941657,5.909043,4.626683,3.165284,4.027435,5.51083,0.548372,2.661043,4.036331,2.576423,5.008316,8.455852,5.391324,5.034306,2.941657,2.455218,1.169325,2.003589,2.64412,4.828435,1.432494,2.30966,2.575733,1.231032,4.307459
56.415,2.780962,4.648014,3.531645,5.377749,2.995462,5.882323,2.323959,5.109001,6.2524,1.679547,4.997674,3.618237,9.467534,3.425703,4.482236,2.976812,6.909042,7.936944,6.901696,5.840603,4.14683,5.955525,5.620892,4.476943,4.861032,2.928114,5.903453,4.613325,3.148328,4.015189,5.519535,0.550666,2.64502,4.017839,2.596218,4.996196,8.462282,5.388826,5.023117,2.928114,2.474891,1.160079,2.017618,2.653311,4.828718,1.419507,2.323959,2.569737,1.240639,4.292651
56.42,2.778751,4.666369,3.522521,5.370941,3.018758,5.893071,2.315767,5.087594,6.257079,1.672544,4.988364,3.615879,9.450715,3.409967,4.473898,2.960488,6.906906,7.90934,6.904342,5.844416,4.154983,5.945764,5.592665,4.481787,4.87566,2.940485,5.915508,4.600946,3.131647,4.026313,5.520828,0.526464,2.617217,4.013929,2.603885,4.974823,8.462741,5.386738,5.022269,2.940485,2.491758,1.157376,2.037387,2.659862,4.816925,1.426194,2.315767,2.548463,1.266185,4.289129
56.425,2.748154,4.677669,3.523087,5.360089,3.024062,5.883634,2.307433,5.085212,6.269906,1.666229,4.974829,3.632216,9.461173,3.406475,4.494981,2.953562,6.907795,7.916548,6.888812,5.829196,4.148169,5.919033,5.594786,4.495821,4.859668,2.950687,5.923563,4.593434,3.159392,4.043882,5.514298,0.52859,2.630865,4.032854,2.595206,4.994033,8.460862,5.394879,5.042538,2.950687,2.466303,1.157147,2.015889,2.643982,4.833784,1.438586,2.307433,2.549575,1.253859,4.295196
56.43,2.760549,4.665064,3.520329,5.358061,2.997285,5.871504,2.321409,5.109927,6.259269,1.680368,4.977153,3.635776,9.469705,3.409961,4.503396,2.971021,6.910205,7.937051,6.863803,5.833579,4.1442,5.944399,5.620271,4.488386,4.855259,2.940931,5.919361,4.596296,3.172086,4.025597,5.514159,0.538919,2.637513,4.038665,2.60079,5.021162,8.463684,5.389603,5.049337,2.940931,2.457767,1.149848,1.995762,2.637162,4.844813,1.433291,2.321409,2.552156,1.225505,4.2903
56.435,2.786753,4.652956,3.519618,5.370254,3.000436,5.883631,2.33365,5.103086,6.247766,1.6825,4.986381,3.62257,9.451903,3.409385,4.482154,2.980439,6.914852,7.928498,6.888384,5.84523,4.156182,5.964622,5.624592,4.477613,4.874175,2.938228,5.914236,4.611014,3.150725,4.013032,5.522644,0.528206,2.619688,4.030122,2.600725,5.007075,8.468422,5.374329,5.031028,2.938228,2.486043,1.143608,2.017427,2.64931,4.829737,1.43739,2.33365,2.536573,1.228345,4.283643
56.44,2.766485,4.664842,3.532733,5.368646,3.011115,5.901646,2.327026,5.09041,6.254214,1.658865,4.98483,3.629296,9.464982,3.413969,4.476859,2.976007,6.916471,7.919956,6.922029,5.83293,4.16109,5.932838,5.622481,4.486267,4.872595,2.941474,5.909866,4.612502,3.153895,4.030562,5.526615,0.528227,2.627783,4.029874,2.588207,4.995935,8.471412,5.381374,5.022514,2.941474,2.486198,1.136722,2.027409,2.648349,4.831887,1.451058,2.327026,2.534418,1.238778,4.287946
56.445,2.754209,4.678059,3.534289,5.34466,2.9909,5.901439,2.321265,5.10782,6.259456,1.650212,4.978225,3.640393,9.500149,3.416064,4.49293,2.976596,6.909652,7.920971,6.89532,5.832144,4.154037,5.929341,5.629672,4.490237,4.859549,2.931764,5.906997,4.592866,3.169195,4.022507,5.520136,0.539944,2.64054,4.028959,2.600273,5.021043,8.469952,5.398968,5.031398,2.931764,2.464533,1.121426,2.001804,2.637946,4.846084,1.443203,2.321265,2.54414,1.229267,4.289831
56.45,2.778466,4.672746,3.519111,5.334406,2.993898,5.900339,2.325737,5.104529,6.260494,1.664024,4.976657,3.625745,9.484184,3.402825,4.495419,2.973165,6.900101,7.905861,6.869024,5.854313,4.155219,5.965134,5.624225,4.480971,4.865745,2.928947,5.91422,4.585594,3.154486,3.992268,5.512881,0.529441,2.614814,4.022344,2.615569,5.03466,8.460397,5.397046,5.031844,2.928947,2.476562,1.114924,1.991674,2.647185,4.83388,1.437101,2.325737,2.534394,1.219159,4.288363
56.455,2.770422,4.66808,3.523182,5.350363,3.025508,5.909849,2.331753,5.080806,6.2649,1.669617,4.981614,3.620702,9.453632,3.396278,4.489802,2.965087,6.893826,7.903283,6.898631,5.848908,4.158855,5.954695,5.621292,4.482981,4.864511,2.940375,5.92311,4.603445,3.149003,3.997811,5.515619,0.523185,2.600076,4.027403,2.591736,5.023645,8.448662,5.391133,5.025148,2.940375,2.490691,1.126557,1.998917,2.660365,4.827251,1.457678,2.331753,2.528796,1.210977,4.297385
